Momento,Sector,Producto,Variedad,Promedio
2016-10,Puerto Varas,Carnes,Pavo Trutro Corto,2781.6666
2016-11,Puerto Varas,Carnes,Pavo Trutro Corto,2851.1111
2016-12,Puerto Varas,Carnes,Pavo Trutro Corto,2656.6666
2017-01,Puerto Varas,Carnes,Pavo Trutro Corto,2177.5
2017-02,Puerto Varas,Carnes,Pavo Trutro Corto,2565.0
2017-03,Puerto Varas,Carnes,Pavo Trutro Corto,2052.5
2017-04,Puerto Varas,Carnes,Pavo Trutro Corto,2769.8913227485905
2017-05,Puerto Varas,Carnes,Pavo Trutro Corto,2990.0
2017-06,Puerto Varas,Carnes,Pavo Trutro Corto,2615.0
2017-07,Puerto Varas,Carnes,Pavo Trutro Corto,2584.4444
2017-08,Puerto Varas,Carnes,Pavo Trutro Corto,3027.5
2017-09,Puerto Varas,Carnes,Pavo Trutro Corto,2990.0
2017-10,Puerto Varas,Carnes,Pavo Trutro Corto,2460.8333
2017-11,Puerto Varas,Carnes,Pavo Trutro Corto,2527.5
2017-12,Puerto Varas,Carnes,Pavo Trutro Corto,2667.7777
2018-01,Puerto Varas,Carnes,Pavo Trutro Corto,2486.6666
2018-02,Puerto Varas,Carnes,Pavo Trutro Corto,2414.9999
2018-03,Puerto Varas,Carnes,Pavo Trutro Corto,2381.6666
2018-04,Puerto Varas,Carnes,Pavo Trutro Corto,2440.0
2018-05,Puerto Varas,Carnes,Pavo Trutro Corto,2429.9999
2018-06,Puerto Varas,Carnes,Pavo Trutro Corto,2415.0
2014-08,Frutillar,Carnes,Plateada,5578.04180697393
2014-09,Frutillar,Carnes,Plateada,4950.0
2014-09,Frutillar,Carnes,Plateada,5556.6666
2014-10,Frutillar,Carnes,Plateada,5590.0
2014-11,Frutillar,Carnes,Plateada,5578.04180697393
2014-12,Frutillar,Carnes,Plateada,5578.04180697393
2015-01,Frutillar,Carnes,Plateada,5578.04180697393
2015-02,Frutillar,Carnes,Plateada,5899.0
2015-03,Frutillar,Carnes,Plateada,5590.0
2015-04,Frutillar,Carnes,Plateada,5625.2
2015-05,Frutillar,Carnes,Plateada,5656.0
2015-06,Frutillar,Carnes,Plateada,5634.0
2015-07,Frutillar,Carnes,Plateada,5590.0
2015-08,Frutillar,Carnes,Plateada,5619.3333
2015-09,Frutillar,Carnes,Plateada,5678.0
2015-10,Frutillar,Carnes,Plateada,5678.0
2015-11,Frutillar,Carnes,Plateada,5678.0
2015-12,Frutillar,Carnes,Plateada,5602.2
2016-01,Frutillar,Carnes,Plateada,5581.0
2016-02,Frutillar,Carnes,Plateada,5596.0
2016-03,Frutillar,Carnes,Plateada,5299.0
2016-04,Frutillar,Carnes,Plateada,5299.0
2016-05,Frutillar,Carnes,Plateada,5578.04180697393
2016-06,Frutillar,Carnes,Plateada,5499.0
2016-07,Frutillar,Carnes,Plateada,5594.5
2016-07,Frutillar,Carnes,Plateada,5543.75
2016-08,Frutillar,Carnes,Plateada,5578.04180697393
2016-09,Frutillar,Carnes,Plateada,4744.5
2016-10,Frutillar,Carnes,Plateada,5499.0
2016-11,Frutillar,Carnes,Plateada,5570.6
2016-12,Frutillar,Carnes,Plateada,5948.6666
2017-01,Frutillar,Carnes,Plateada,6669.0
2017-02,Frutillar,Carnes,Plateada,5499.0
2017-03,Frutillar,Carnes,Plateada,5499.0
2017-04,Frutillar,Carnes,Plateada,5499.0
2017-05,Frutillar,Carnes,Plateada,6992.3333
2017-06,Frutillar,Carnes,Plateada,6149.0
2017-07,Frutillar,Carnes,Plateada,6064.5
2017-08,Frutillar,Carnes,Plateada,7415.6666
2017-09,Frutillar,Carnes,Plateada,5914.5
2017-10,Frutillar,Carnes,Plateada,3990.0
2017-11,Frutillar,Carnes,Plateada,4794.5
2017-12,Frutillar,Carnes,Plateada,4744.5
2018-01,Frutillar,Carnes,Plateada,5299.0
2018-02,Frutillar,Carnes,Plateada,5899.0
2018-03,Frutillar,Carnes,Plateada,5097.1666
2018-04,Frutillar,Carnes,Plateada,5709.375
2018-05,Frutillar,Carnes,Plateada,5655.3333
2018-06,Frutillar,Carnes,Plateada,5599.0
2014-08,Llanquihue,Carnes,Plateada,5515.850911908988
2014-09,Llanquihue,Carnes,Plateada,5990.0
2014-09,Llanquihue,Carnes,Plateada,4799.0
2014-10,Llanquihue,Carnes,Plateada,5199.0
2014-11,Llanquihue,Carnes,Plateada,5515.850911908988
2014-12,Llanquihue,Carnes,Plateada,5515.850911908988
2015-01,Llanquihue,Carnes,Plateada,5515.850911908988
2015-02,Llanquihue,Carnes,Plateada,5515.850911908988
2015-03,Llanquihue,Carnes,Plateada,5299.0
2015-04,Llanquihue,Carnes,Plateada,5299.0
2015-05,Llanquihue,Carnes,Plateada,4644.5
2015-06,Llanquihue,Carnes,Plateada,5515.850911908988
2015-07,Llanquihue,Carnes,Plateada,5515.850911908988
2015-08,Llanquihue,Carnes,Plateada,5399.0
2015-09,Llanquihue,Carnes,Plateada,5299.0
2015-10,Llanquihue,Carnes,Plateada,4894.5
2015-11,Llanquihue,Carnes,Plateada,4290.0
2015-12,Llanquihue,Carnes,Plateada,6290.0
2016-01,Llanquihue,Carnes,Plateada,6290.0
2016-02,Llanquihue,Carnes,Plateada,6290.0
2016-03,Llanquihue,Carnes,Plateada,6290.0
2016-03,Llanquihue,Carnes,Plateada,5499.0
2016-04,Llanquihue,Carnes,Plateada,6290.0
2016-05,Llanquihue,Carnes,Plateada,6290.0
2016-05,Llanquihue,Carnes,Plateada,5299.0
2016-06,Llanquihue,Carnes,Plateada,6290.0
2016-07,Llanquihue,Carnes,Plateada,6290.0
2016-08,Llanquihue,Carnes,Plateada,6290.0
2016-09,Llanquihue,Carnes,Plateada,6415.0
2016-09,Llanquihue,Carnes,Plateada,4744.5
2016-10,Llanquihue,Carnes,Plateada,6415.0
2016-10,Llanquihue,Carnes,Plateada,5499.0
2016-11,Llanquihue,Carnes,Plateada,6415.0
2016-11,Llanquihue,Carnes,Plateada,5499.0
2016-12,Llanquihue,Carnes,Plateada,5499.0
2017-01,Llanquihue,Carnes,Plateada,5515.850911908988
2017-02,Llanquihue,Carnes,Plateada,5515.850911908988
2017-03,Llanquihue,Carnes,Plateada,5515.850911908988
2017-04,Llanquihue,Carnes,Plateada,5515.850911908988
2017-05,Llanquihue,Carnes,Plateada,5515.850911908988
2017-06,Llanquihue,Carnes,Plateada,5299.0
2017-07,Llanquihue,Carnes,Plateada,4290.0
2017-08,Llanquihue,Carnes,Plateada,5515.850911908988
2017-09,Llanquihue,Carnes,Plateada,5515.850911908988
2017-10,Llanquihue,Carnes,Plateada,5515.850911908988
2017-11,Llanquihue,Carnes,Plateada,5515.850911908988
2017-12,Llanquihue,Carnes,Plateada,4190.0
2018-01,Llanquihue,Carnes,Plateada,5299.0
2018-02,Llanquihue,Carnes,Plateada,5299.0
2018-03,Llanquihue,Carnes,Plateada,5515.850911908988
2018-04,Llanquihue,Carnes,Plateada,5599.0
2018-05,Llanquihue,Carnes,Plateada,5515.850911908988
2018-06,Llanquihue,Carnes,Plateada,5515.850911908988
2014-08,Osorno,Carnes,Plateada,4935.0
2014-08,Osorno,Carnes,Plateada,5540.0
2014-09,Osorno,Carnes,Plateada,4867.5
2014-09,Osorno,Carnes,Plateada,5252.925
2014-10,Osorno,Carnes,Plateada,4863.0
2014-10,Osorno,Carnes,Plateada,5547.0752
2014-11,Osorno,Carnes,Plateada,5300.0
2014-11,Osorno,Carnes,Plateada,5610.0333
2014-12,Osorno,Carnes,Plateada,5800.0
2014-12,Osorno,Carnes,Plateada,5368.7333
2015-01,Osorno,Carnes,Plateada,5800.0
2015-01,Osorno,Carnes,Plateada,5575.15
2015-02,Osorno,Carnes,Plateada,6050.0
2015-02,Osorno,Carnes,Plateada,5677.6833
2015-03,Osorno,Carnes,Plateada,5866.6666
2015-03,Osorno,Carnes,Plateada,5087.8402
2015-04,Osorno,Carnes,Plateada,5517.3333
2015-04,Osorno,Carnes,Plateada,5459.2138
2015-05,Osorno,Carnes,Plateada,5431.25
2015-05,Osorno,Carnes,Plateada,4898.1071
2015-06,Osorno,Carnes,Plateada,5428.75
2015-06,Osorno,Carnes,Plateada,5278.9708
2015-07,Osorno,Carnes,Plateada,5161.4583
2015-07,Osorno,Carnes,Plateada,5501.9861
2015-08,Osorno,Carnes,Plateada,5732.7083
2015-08,Osorno,Carnes,Plateada,5383.5978
2015-09,Osorno,Carnes,Plateada,6101.6666
2015-09,Osorno,Carnes,Plateada,5462.2194
2015-10,Osorno,Carnes,Plateada,5574.1666
2015-10,Osorno,Carnes,Plateada,5633.3888
2015-11,Osorno,Carnes,Plateada,5483.3333
2015-11,Osorno,Carnes,Plateada,5344.125
2015-12,Osorno,Carnes,Plateada,6043.0
2015-12,Osorno,Carnes,Plateada,5644.5
2016-01,Osorno,Carnes,Plateada,5720.0
2016-01,Osorno,Carnes,Plateada,5480.875
2016-02,Osorno,Carnes,Plateada,6386.6666
2016-02,Osorno,Carnes,Plateada,5671.7125
2016-03,Osorno,Carnes,Plateada,6221.3332
2016-03,Osorno,Carnes,Plateada,5548.2372
2016-04,Osorno,Carnes,Plateada,6213.3333
2016-04,Osorno,Carnes,Plateada,5724.3467
2016-05,Osorno,Carnes,Plateada,5983.3333
2016-05,Osorno,Carnes,Plateada,5609.1142
2016-06,Osorno,Carnes,Plateada,6534.9999
2016-06,Osorno,Carnes,Plateada,5767.7221
2016-07,Osorno,Carnes,Plateada,6320.0
2016-07,Osorno,Carnes,Plateada,5724.5083
2016-08,Osorno,Carnes,Plateada,5973.75
2016-08,Osorno,Carnes,Plateada,5785.5357
2016-09,Osorno,Carnes,Plateada,6704.375
2016-09,Osorno,Carnes,Plateada,5732.4249
2016-10,Osorno,Carnes,Plateada,6568.75
2016-10,Osorno,Carnes,Plateada,5910.9315
2016-11,Osorno,Carnes,Plateada,6412.5
2016-11,Osorno,Carnes,Plateada,5597.8791
2016-12,Osorno,Carnes,Plateada,6660.0
2016-12,Osorno,Carnes,Plateada,5544.6194
2017-01,Osorno,Carnes,Plateada,6660.0
2017-01,Osorno,Carnes,Plateada,5597.5416
2017-02,Osorno,Carnes,Plateada,6220.0
2017-02,Osorno,Carnes,Plateada,5713.4444
2017-03,Osorno,Carnes,Plateada,7120.0
2017-03,Osorno,Carnes,Plateada,5778.9
2017-04,Osorno,Carnes,Plateada,7335.0
2017-04,Osorno,Carnes,Plateada,5813.6083
2017-05,Osorno,Carnes,Plateada,7464.0
2017-05,Osorno,Carnes,Plateada,5743.1533
2017-06,Osorno,Carnes,Plateada,7550.0
2017-06,Osorno,Carnes,Plateada,5256.6666
2017-07,Osorno,Carnes,Plateada,7335.0
2017-07,Osorno,Carnes,Plateada,5499.7333
2017-08,Osorno,Carnes,Plateada,7120.0
2017-08,Osorno,Carnes,Plateada,5672.2333
2017-09,Osorno,Carnes,Plateada,7120.0
2017-09,Osorno,Carnes,Plateada,6026.3333
2017-10,Osorno,Carnes,Plateada,7657.5
2017-10,Osorno,Carnes,Plateada,5660.4
2017-11,Osorno,Carnes,Plateada,7464.0
2017-11,Osorno,Carnes,Plateada,5738.0
2017-12,Osorno,Carnes,Plateada,7335.0
2017-12,Osorno,Carnes,Plateada,5592.25
2018-01,Osorno,Carnes,Plateada,7464.0
2018-01,Osorno,Carnes,Plateada,5892.8866
2018-02,Osorno,Carnes,Plateada,7335.0
2018-02,Osorno,Carnes,Plateada,5884.05
2018-03,Osorno,Carnes,Plateada,7275.0
2018-03,Osorno,Carnes,Plateada,5836.0
2018-04,Osorno,Carnes,Plateada,7215.0
2018-04,Osorno,Carnes,Plateada,5656.6333
2018-05,Osorno,Carnes,Plateada,7215.0
2018-05,Osorno,Carnes,Plateada,6266.6875
2018-06,Osorno,Carnes,Plateada,6960.0
2018-06,Osorno,Carnes,Plateada,5833.3888
2014-08,Puerto Montt,Carnes,Plateada,4740.0
2014-08,Puerto Montt,Carnes,Plateada,4365.0
2014-09,Puerto Montt,Carnes,Plateada,5025.0
2014-09,Puerto Montt,Carnes,Plateada,4855.1833
2014-10,Puerto Montt,Carnes,Plateada,5300.0
2014-10,Puerto Montt,Carnes,Plateada,5955.08
2014-11,Puerto Montt,Carnes,Plateada,5377.5
2014-11,Puerto Montt,Carnes,Plateada,5724.0833
2014-12,Puerto Montt,Carnes,Plateada,5340.0
2014-12,Puerto Montt,Carnes,Plateada,5177.5
2015-01,Puerto Montt,Carnes,Plateada,5340.0
2015-01,Puerto Montt,Carnes,Plateada,5616.125
2015-02,Puerto Montt,Carnes,Plateada,5141.25
2015-02,Puerto Montt,Carnes,Plateada,5570.6666
2015-03,Puerto Montt,Carnes,Plateada,5340.0
2015-03,Puerto Montt,Carnes,Plateada,5252.5
2015-04,Puerto Montt,Carnes,Plateada,5150.0
2015-04,Puerto Montt,Carnes,Plateada,5604.8333
2015-05,Puerto Montt,Carnes,Plateada,4990.0
2015-05,Puerto Montt,Carnes,Plateada,5110.8333
2015-06,Puerto Montt,Carnes,Plateada,5391.25
2015-06,Puerto Montt,Carnes,Plateada,5543.0
2015-07,Puerto Montt,Carnes,Plateada,4970.0
2015-07,Puerto Montt,Carnes,Plateada,5667.8666
2015-08,Puerto Montt,Carnes,Plateada,5440.5
2015-08,Puerto Montt,Carnes,Plateada,5767.7777
2015-09,Puerto Montt,Carnes,Plateada,4702.5
2015-09,Puerto Montt,Carnes,Plateada,5459.3833
2015-10,Puerto Montt,Carnes,Plateada,5223.3333
2015-10,Puerto Montt,Carnes,Plateada,5419.1666
2015-11,Puerto Montt,Carnes,Plateada,5891.0
2015-11,Puerto Montt,Carnes,Plateada,5873.3333
2015-12,Puerto Montt,Carnes,Plateada,5890.5
2015-12,Puerto Montt,Carnes,Plateada,5940.0
2016-01,Puerto Montt,Carnes,Plateada,5890.3333
2016-01,Puerto Montt,Carnes,Plateada,5742.25
2016-02,Puerto Montt,Carnes,Plateada,5890.0
2016-02,Puerto Montt,Carnes,Plateada,5729.0
2016-03,Puerto Montt,Carnes,Plateada,5890.0
2016-03,Puerto Montt,Carnes,Plateada,5528.15
2016-04,Puerto Montt,Carnes,Plateada,6165.75
2016-04,Puerto Montt,Carnes,Plateada,5468.6999
2016-05,Puerto Montt,Carnes,Plateada,5890.6666
2016-05,Puerto Montt,Carnes,Plateada,5280.4083
2016-06,Puerto Montt,Carnes,Plateada,5810.6
2016-06,Puerto Montt,Carnes,Plateada,5744.81
2016-07,Puerto Montt,Carnes,Plateada,5890.5
2016-07,Puerto Montt,Carnes,Plateada,6016.875
2016-08,Puerto Montt,Carnes,Plateada,5915.0
2016-08,Puerto Montt,Carnes,Plateada,5747.1166
2016-09,Puerto Montt,Carnes,Plateada,5990.0
2016-09,Puerto Montt,Carnes,Plateada,5674.0833
2016-10,Puerto Montt,Carnes,Plateada,5890.0
2016-10,Puerto Montt,Carnes,Plateada,5664.375
2016-11,Puerto Montt,Carnes,Plateada,5216.6666
2016-11,Puerto Montt,Carnes,Plateada,5708.6
2016-12,Puerto Montt,Carnes,Plateada,5300.0
2016-12,Puerto Montt,Carnes,Plateada,5109.3125
2017-01,Puerto Montt,Carnes,Plateada,6112.5
2017-01,Puerto Montt,Carnes,Plateada,5421.0416
2017-02,Puerto Montt,Carnes,Plateada,5762.0
2017-02,Puerto Montt,Carnes,Plateada,5168.2083
2017-03,Puerto Montt,Carnes,Plateada,5048.0
2017-03,Puerto Montt,Carnes,Plateada,5141.4999
2017-04,Puerto Montt,Carnes,Plateada,5173.75
2017-04,Puerto Montt,Carnes,Plateada,5190.7499
2017-05,Puerto Montt,Carnes,Plateada,5547.0
2017-05,Puerto Montt,Carnes,Plateada,5278.8166
2017-06,Puerto Montt,Carnes,Plateada,5672.3333
2017-06,Puerto Montt,Carnes,Plateada,5370.8541
2017-07,Puerto Montt,Carnes,Plateada,4537.5
2017-07,Puerto Montt,Carnes,Plateada,5399.625
2017-08,Puerto Montt,Carnes,Plateada,4901.125
2017-08,Puerto Montt,Carnes,Plateada,5649.3666
2017-09,Puerto Montt,Carnes,Plateada,4890.0
2017-09,Puerto Montt,Carnes,Plateada,9096.9583
2017-10,Puerto Montt,Carnes,Plateada,4888.3333
2017-10,Puerto Montt,Carnes,Plateada,5768.5416
2017-11,Puerto Montt,Carnes,Plateada,5776.25
2017-11,Puerto Montt,Carnes,Plateada,5816.8333
2017-12,Puerto Montt,Carnes,Plateada,5665.0
2017-12,Puerto Montt,Carnes,Plateada,5642.25
2018-01,Puerto Montt,Carnes,Plateada,5551.25
2018-01,Puerto Montt,Carnes,Plateada,5743.8999
2018-02,Puerto Montt,Carnes,Plateada,5090.0
2018-02,Puerto Montt,Carnes,Plateada,6274.9833
2018-03,Puerto Montt,Carnes,Plateada,5890.0
2018-03,Puerto Montt,Carnes,Plateada,5888.8333
2018-04,Puerto Montt,Carnes,Plateada,5215.0
2018-04,Puerto Montt,Carnes,Plateada,5567.8166
2018-05,Puerto Montt,Carnes,Plateada,5038.75
2018-05,Puerto Montt,Carnes,Plateada,5887.8333
2018-06,Puerto Montt,Carnes,Plateada,4901.25
2018-06,Puerto Montt,Carnes,Plateada,5566.125
2014-08,Puerto Varas,Carnes,Plateada,5528.559346262137
2014-09,Puerto Varas,Carnes,Plateada,4833.3333
2014-09,Puerto Varas,Carnes,Plateada,4627.5
2014-10,Puerto Varas,Carnes,Plateada,4600.0
2014-10,Puerto Varas,Carnes,Plateada,5440.0
2014-11,Puerto Varas,Carnes,Plateada,4747.5
2014-11,Puerto Varas,Carnes,Plateada,5352.5
2014-12,Puerto Varas,Carnes,Plateada,4600.0
2014-12,Puerto Varas,Carnes,Plateada,5506.6666
2015-01,Puerto Varas,Carnes,Plateada,4600.0
2015-01,Puerto Varas,Carnes,Plateada,5265.0
2015-02,Puerto Varas,Carnes,Plateada,4850.0
2015-02,Puerto Varas,Carnes,Plateada,5315.0
2015-03,Puerto Varas,Carnes,Plateada,4600.0
2015-04,Puerto Varas,Carnes,Plateada,4600.0
2015-04,Puerto Varas,Carnes,Plateada,5350.0
2015-05,Puerto Varas,Carnes,Plateada,4600.0
2015-05,Puerto Varas,Carnes,Plateada,5340.0
2015-06,Puerto Varas,Carnes,Plateada,4600.0
2015-06,Puerto Varas,Carnes,Plateada,5190.0
2015-07,Puerto Varas,Carnes,Plateada,4600.0
2015-07,Puerto Varas,Carnes,Plateada,5490.0
2015-08,Puerto Varas,Carnes,Plateada,4600.0
2015-08,Puerto Varas,Carnes,Plateada,5423.3333
2015-09,Puerto Varas,Carnes,Plateada,4600.0
2015-09,Puerto Varas,Carnes,Plateada,5850.0
2015-10,Puerto Varas,Carnes,Plateada,4600.0
2015-10,Puerto Varas,Carnes,Plateada,4890.0
2015-11,Puerto Varas,Carnes,Plateada,5500.0
2015-11,Puerto Varas,Carnes,Plateada,5640.0
2015-12,Puerto Varas,Carnes,Plateada,5500.0
2015-12,Puerto Varas,Carnes,Plateada,5956.6666
2016-01,Puerto Varas,Carnes,Plateada,5500.0
2016-01,Puerto Varas,Carnes,Plateada,6040.0
2016-02,Puerto Varas,Carnes,Plateada,5500.0
2016-02,Puerto Varas,Carnes,Plateada,5665.0
2016-03,Puerto Varas,Carnes,Plateada,5500.0
2016-03,Puerto Varas,Carnes,Plateada,5780.0
2016-04,Puerto Varas,Carnes,Plateada,5500.0
2016-04,Puerto Varas,Carnes,Plateada,5252.5
2016-05,Puerto Varas,Carnes,Plateada,5500.0
2016-05,Puerto Varas,Carnes,Plateada,5890.0
2016-06,Puerto Varas,Carnes,Plateada,5500.0
2016-06,Puerto Varas,Carnes,Plateada,5677.5
2016-07,Puerto Varas,Carnes,Plateada,5500.0
2016-07,Puerto Varas,Carnes,Plateada,5702.5
2016-08,Puerto Varas,Carnes,Plateada,5500.0
2016-08,Puerto Varas,Carnes,Plateada,5960.0
2016-09,Puerto Varas,Carnes,Plateada,5500.0
2016-09,Puerto Varas,Carnes,Plateada,5890.0
2016-10,Puerto Varas,Carnes,Plateada,5500.0
2016-10,Puerto Varas,Carnes,Plateada,5990.0
2016-11,Puerto Varas,Carnes,Plateada,5500.0
2016-11,Puerto Varas,Carnes,Plateada,5850.0
2016-12,Puerto Varas,Carnes,Plateada,5400.0
2016-12,Puerto Varas,Carnes,Plateada,5506.6666
2017-01,Puerto Varas,Carnes,Plateada,5500.0
2017-01,Puerto Varas,Carnes,Plateada,5840.0
2017-02,Puerto Varas,Carnes,Plateada,5500.0
2017-02,Puerto Varas,Carnes,Plateada,5840.0
2017-03,Puerto Varas,Carnes,Plateada,5500.0
2017-03,Puerto Varas,Carnes,Plateada,6090.0
2017-04,Puerto Varas,Carnes,Plateada,5750.0
2017-05,Puerto Varas,Carnes,Plateada,6000.0
2017-05,Puerto Varas,Carnes,Plateada,5990.0
2017-06,Puerto Varas,Carnes,Plateada,6000.0
2017-06,Puerto Varas,Carnes,Plateada,5456.6666
2017-07,Puerto Varas,Carnes,Plateada,6000.0
2017-07,Puerto Varas,Carnes,Plateada,5990.0
2017-08,Puerto Varas,Carnes,Plateada,6000.0
2017-08,Puerto Varas,Carnes,Plateada,5990.0
2017-09,Puerto Varas,Carnes,Plateada,6000.0
2017-09,Puerto Varas,Carnes,Plateada,5665.0
2017-10,Puerto Varas,Carnes,Plateada,6000.0
2017-10,Puerto Varas,Carnes,Plateada,6140.0
2017-11,Puerto Varas,Carnes,Plateada,6000.0
2017-11,Puerto Varas,Carnes,Plateada,6302.5
2017-12,Puerto Varas,Carnes,Plateada,6000.0
2017-12,Puerto Varas,Carnes,Plateada,6740.0
2018-01,Puerto Varas,Carnes,Plateada,5000.0
2018-01,Puerto Varas,Carnes,Plateada,6102.5
2018-02,Puerto Varas,Carnes,Plateada,5000.0
2018-02,Puerto Varas,Carnes,Plateada,6390.0
2018-03,Puerto Varas,Carnes,Plateada,6500.0
2018-03,Puerto Varas,Carnes,Plateada,5990.0
2018-04,Puerto Varas,Carnes,Plateada,6500.0
2018-04,Puerto Varas,Carnes,Plateada,5990.0
2018-05,Puerto Varas,Carnes,Plateada,6500.0
2018-05,Puerto Varas,Carnes,Plateada,5990.0
2018-06,Puerto Varas,Carnes,Plateada,6365.0
2014-08,Frutillar,Carnes,Pollo Entero,1975.7874790328913
2014-09,Frutillar,Carnes,Pollo Entero,1987.6666
2014-10,Frutillar,Carnes,Pollo Entero,1993.3333
2014-11,Frutillar,Carnes,Pollo Entero,1975.7874790328913
2014-12,Frutillar,Carnes,Pollo Entero,1975.7874790328913
2015-01,Frutillar,Carnes,Pollo Entero,1975.7874790328913
2015-02,Frutillar,Carnes,Pollo Entero,2099.0
2015-03,Frutillar,Carnes,Pollo Entero,1999.0
2015-04,Frutillar,Carnes,Pollo Entero,2208.25
2015-05,Frutillar,Carnes,Pollo Entero,2278.0
2015-06,Frutillar,Carnes,Pollo Entero,2146.0
2015-07,Frutillar,Carnes,Pollo Entero,2278.0
2015-08,Frutillar,Carnes,Pollo Entero,1948.0
2015-09,Frutillar,Carnes,Pollo Entero,2058.2
2015-10,Frutillar,Carnes,Pollo Entero,1948.0
2015-11,Frutillar,Carnes,Pollo Entero,1948.0
2015-12,Frutillar,Carnes,Pollo Entero,2008.2
2016-01,Frutillar,Carnes,Pollo Entero,2039.875
2016-02,Frutillar,Carnes,Pollo Entero,2009.625
2016-03,Frutillar,Carnes,Pollo Entero,1764.8
2016-04,Frutillar,Carnes,Pollo Entero,1948.0
2016-05,Frutillar,Carnes,Pollo Entero,2065.0
2016-06,Frutillar,Carnes,Pollo Entero,2048.375
2016-07,Frutillar,Carnes,Pollo Entero,1690.0
2016-07,Frutillar,Carnes,Pollo Entero,1930.0
2016-08,Frutillar,Carnes,Pollo Entero,1895.125
2016-09,Frutillar,Carnes,Pollo Entero,1897.3333
2016-10,Frutillar,Carnes,Pollo Entero,1870.75
2016-11,Frutillar,Carnes,Pollo Entero,1817.0
2016-12,Frutillar,Carnes,Pollo Entero,1859.5
2017-01,Frutillar,Carnes,Pollo Entero,1994.5
2017-02,Frutillar,Carnes,Pollo Entero,1894.5
2017-03,Frutillar,Carnes,Pollo Entero,2199.0
2017-04,Frutillar,Carnes,Pollo Entero,1790.0
2017-05,Frutillar,Carnes,Pollo Entero,1790.0
2017-06,Frutillar,Carnes,Pollo Entero,2029.75
2017-07,Frutillar,Carnes,Pollo Entero,2098.5
2017-08,Frutillar,Carnes,Pollo Entero,1913.8333
2017-09,Frutillar,Carnes,Pollo Entero,1871.25
2017-10,Frutillar,Carnes,Pollo Entero,1881.625
2017-11,Frutillar,Carnes,Pollo Entero,1793.0
2017-12,Frutillar,Carnes,Pollo Entero,1963.6666
2018-01,Frutillar,Carnes,Pollo Entero,1905.0
2018-02,Frutillar,Carnes,Pollo Entero,1957.1666
2018-03,Frutillar,Carnes,Pollo Entero,2009.75
2018-04,Frutillar,Carnes,Pollo Entero,2169.3333
2018-05,Frutillar,Carnes,Pollo Entero,2080.4
2018-06,Frutillar,Carnes,Pollo Entero,2049.6666
2014-08,Llanquihue,Carnes,Pollo Entero,1990.677576913568
2014-09,Llanquihue,Carnes,Pollo Entero,2139.5
2014-10,Llanquihue,Carnes,Pollo Entero,2099.0
2014-11,Llanquihue,Carnes,Pollo Entero,1990.677576913568
2014-12,Llanquihue,Carnes,Pollo Entero,1990.677576913568
2015-01,Llanquihue,Carnes,Pollo Entero,1990.677576913568
2015-02,Llanquihue,Carnes,Pollo Entero,1990.677576913568
2015-03,Llanquihue,Carnes,Pollo Entero,2199.0
2015-04,Llanquihue,Carnes,Pollo Entero,2199.0
2015-05,Llanquihue,Carnes,Pollo Entero,1969.5
2015-06,Llanquihue,Carnes,Pollo Entero,2146.75
2015-07,Llanquihue,Carnes,Pollo Entero,2044.5
2015-08,Llanquihue,Carnes,Pollo Entero,2099.0
2015-09,Llanquihue,Carnes,Pollo Entero,2099.0
2015-10,Llanquihue,Carnes,Pollo Entero,1859.6666
2015-11,Llanquihue,Carnes,Pollo Entero,2071.75
2015-12,Llanquihue,Carnes,Pollo Entero,2121.75
2016-01,Llanquihue,Carnes,Pollo Entero,2199.0
2016-02,Llanquihue,Carnes,Pollo Entero,2059.6666
2016-03,Llanquihue,Carnes,Pollo Entero,2199.0
2016-04,Llanquihue,Carnes,Pollo Entero,2199.0
2016-05,Llanquihue,Carnes,Pollo Entero,2046.75
2016-06,Llanquihue,Carnes,Pollo Entero,2199.0
2016-07,Llanquihue,Carnes,Pollo Entero,1996.0
2016-08,Llanquihue,Carnes,Pollo Entero,2099.0
2016-09,Llanquihue,Carnes,Pollo Entero,1844.5
2016-10,Llanquihue,Carnes,Pollo Entero,1826.3333
2016-11,Llanquihue,Carnes,Pollo Entero,1826.3333
2016-12,Llanquihue,Carnes,Pollo Entero,1962.6666
2017-01,Llanquihue,Carnes,Pollo Entero,1994.5
2017-02,Llanquihue,Carnes,Pollo Entero,1690.0
2017-03,Llanquihue,Carnes,Pollo Entero,1590.0
2017-04,Llanquihue,Carnes,Pollo Entero,1790.0
2017-05,Llanquihue,Carnes,Pollo Entero,1790.0
2017-06,Llanquihue,Carnes,Pollo Entero,2146.75
2017-07,Llanquihue,Carnes,Pollo Entero,2199.0
2017-08,Llanquihue,Carnes,Pollo Entero,1823.3333
2017-09,Llanquihue,Carnes,Pollo Entero,1690.0
2017-10,Llanquihue,Carnes,Pollo Entero,1817.25
2017-11,Llanquihue,Carnes,Pollo Entero,1999.0
2017-12,Llanquihue,Carnes,Pollo Entero,1929.3333
2018-01,Llanquihue,Carnes,Pollo Entero,1750.0
2018-02,Llanquihue,Carnes,Pollo Entero,2132.3333
2018-03,Llanquihue,Carnes,Pollo Entero,1840.0
2018-04,Llanquihue,Carnes,Pollo Entero,2042.25
2018-05,Llanquihue,Carnes,Pollo Entero,2194.5
