Calidad,Mes/Año,Momento,Precio máximo,Precio mínimo,Precio promedio,Procedencia,Producto,Sector,Tipo,Tipo punto monitoreo,Unidad,Variedad
,05/2016,2016-05,4490,3099,3885.3166,,Leche en Polvo Descremada,Puerto Varas,Lacteos,,$/Bolsa 800 grs,
,05/2016,2016-05,4990,3690,4412.0,,Leche en Polvo Entera,Puerto Varas,Lacteos,,$/Bolsa 900 grs,
,05/2016,2016-05,1689,1099,1365.4354,,Mantequilla,Puerto Varas,Lacteos,,$/pan de 250 gramos,
,05/2016,2016-05,1479,878,1193.9999,,Margarina,Puerto Varas,Lacteos,,$/pote 500 gramos,
,05/2016,2016-05,8433,5160,7437.4642,,Queso Chanco,Puerto Varas,Lacteos,,$/envase 1 kilo,
,05/2016,2016-05,7798,3590,5828.5787,,Queso Gauda,Puerto Varas,Lacteos,,$/envase 1 kilo,
,05/2016,2016-05,10542,5560,7412.4972,,Queso Mantecoso,Puerto Varas,Lacteos,,$/envase 1 kilo,
,05/2016,2016-05,205,130,161.3479,,Yoghurt (vainilla ó frutilla),Puerto Varas,Lacteos,,$/envase 125 gramos,
,06/2016,2016-06,859,599,767.488,,Leche Fluida Descremada,Frutillar,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,859,599,746.6785,,Leche Fluida Entera,Frutillar,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,4999,2990,4361.2375,,Leche en Polvo Descremada,Frutillar,Lacteos,,$/Bolsa 800 grs,
,06/2016,2016-06,5289,3590,4638.625,,Leche en Polvo Entera,Frutillar,Lacteos,,$/Bolsa 900 grs,
,06/2016,2016-06,1629,848,1404.3024,,Mantequilla,Frutillar,Lacteos,,$/pan de 250 gramos,
,06/2016,2016-06,1499,918,1228.7321,,Margarina,Frutillar,Lacteos,,$/pote 500 gramos,
,06/2016,2016-06,7196,4512,6355.8333,,Queso Chanco,Frutillar,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,7356,4312,5231.0166,,Queso Gauda,Frutillar,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,7396,4796,5632.2666,,Queso Mantecoso,Frutillar,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,195,149,170.3928,,Yoghurt (vainilla ó frutilla),Frutillar,Lacteos,,$/envase 125 gramos,
,06/2016,2016-06,819,659,762.9666,,Leche Fluida Descremada,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,859,659,763.0833,,Leche Fluida Entera,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,4449,2990,3920.2499,,Leche en Polvo Descremada,Llanquihue,Lacteos,,$/Bolsa 800 grs,
,06/2016,2016-06,3990,3590,3657.5,,Leche en Polvo Entera,Llanquihue,Lacteos,,$/Bolsa 900 grs,
,06/2016,2016-06,1559,1340,1483.2499,,Mantequilla,Llanquihue,Lacteos,,$/pan de 250 gramos,
,06/2016,2016-06,1499,990,1212.6874,,Margarina,Llanquihue,Lacteos,,$/pote 500 gramos,
,06/2016,2016-06,6396,6396,6396.0,,Queso Chanco,Llanquihue,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,7356,4396,5649.3333,,Queso Gauda,Llanquihue,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,6756,5596,5813.7777,,Queso Mantecoso,Llanquihue,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,195,159,169.925,,Yoghurt (vainilla ó frutilla),Llanquihue,Lacteos,,$/envase 125 gramos,
,06/2016,2016-06,899,599,744.2813,,Leche Fluida Descremada,Osorno,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,859,599,731.8403,,Leche Fluida Entera,Osorno,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,4999,2990,3945.6474,,Leche en Polvo Descremada,Osorno,Lacteos,,$/Bolsa 800 grs,
,06/2016,2016-06,4890,3290,4119.6949,,Leche en Polvo Entera,Osorno,Lacteos,,$/Bolsa 900 grs,
,06/2016,2016-06,1690,1090,1442.1663,,Mantequilla,Osorno,Lacteos,,$/pan de 250 gramos,
,06/2016,2016-06,1499,799,1223.5085,,Margarina,Osorno,Lacteos,,$/pote 500 gramos,
,06/2016,2016-06,9356,3390,7091.4922,,Queso Chanco,Osorno,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,7998,4396,5892.4683,,Queso Gauda,Osorno,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,12058,4396,6748.0113,,Queso Mantecoso,Osorno,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,195,85,163.8456,,Yoghurt (vainilla ó frutilla),Osorno,Lacteos,,$/envase 125 gramos,
,06/2016,2016-06,859,629,745.4707,,Leche Fluida Descremada,Puerto Montt,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,859,629,731.8686,,Leche Fluida Entera,Puerto Montt,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,4449,2990,3708.6121,,Leche en Polvo Descremada,Puerto Montt,Lacteos,,$/Bolsa 800 grs,
,06/2016,2016-06,4890,2819,4043.9004,,Leche en Polvo Entera,Puerto Montt,Lacteos,,$/Bolsa 900 grs,
,06/2016,2016-06,1689,1133,1401.1558,,Mantequilla,Puerto Montt,Lacteos,,$/pan de 250 gramos,
,06/2016,2016-06,1499,799,1199.6337,,Margarina,Puerto Montt,Lacteos,,$/pote 500 gramos,
,06/2016,2016-06,9356,3780,6409.3999,,Queso Chanco,Puerto Montt,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,10764,4396,5949.072,,Queso Gauda,Puerto Montt,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,11896,4760,7103.1153,,Queso Mantecoso,Puerto Montt,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,195,89,157.9808,,Yoghurt (vainilla ó frutilla),Puerto Montt,Lacteos,,$/envase 125 gramos,
,06/2016,2016-06,935,645,758.5957,,Leche Fluida Descremada,Puerto Varas,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,935,645,740.4819,,Leche Fluida Entera,Puerto Varas,Lacteos,,$/Caja de 1 Litro,
,06/2016,2016-06,4490,3090,3939.2,,Leche en Polvo Descremada,Puerto Varas,Lacteos,,$/Bolsa 800 grs,
,06/2016,2016-06,4990,3599,4332.2,,Leche en Polvo Entera,Puerto Varas,Lacteos,,$/Bolsa 900 grs,
,06/2016,2016-06,1689,998,1368.9552,,Mantequilla,Puerto Varas,Lacteos,,$/pan de 250 gramos,
,06/2016,2016-06,1479,878,1201.5888,,Margarina,Puerto Varas,Lacteos,,$/pote 500 gramos,
,06/2016,2016-06,7996,4980,6657.31,,Queso Chanco,Puerto Varas,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,7898,3920,6159.471,,Queso Gauda,Puerto Varas,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,11896,4760,7538.8181,,Queso Mantecoso,Puerto Varas,Lacteos,,$/envase 1 kilo,
,06/2016,2016-06,205,115,158.4274,,Yoghurt (vainilla ó frutilla),Puerto Varas,Lacteos,,$/envase 125 gramos,
,07/2016,2016-07,858,599,787.75,,Leche Fluida Descremada,Frutillar,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,859,599,777.0714,,Leche Fluida Entera,Frutillar,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,4999,3190,4446.4166,,Leche en Polvo Descremada,Frutillar,Lacteos,,$/Bolsa 800 grs,
,07/2016,2016-07,5289,2799,4639.5277,,Leche en Polvo Entera,Frutillar,Lacteos,,$/Bolsa 900 grs,
,07/2016,2016-07,1559,848,1421.4657,,Mantequilla,Frutillar,Lacteos,,$/pan de 250 gramos,
,07/2016,2016-07,1499,918,1249.2685,,Margarina,Frutillar,Lacteos,,$/pote 500 gramos,
,07/2016,2016-07,7676,5596,7019.0,,Queso Chanco,Frutillar,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,7356,4236,5396.8888,,Queso Gauda,Frutillar,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,8872,4360,6469.1333,,Queso Mantecoso,Frutillar,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,195,149,170.7037,,Yoghurt (vainilla ó frutilla),Frutillar,Lacteos,,$/envase 125 gramos,
,07/2016,2016-07,869,749,804.5555,,Leche Fluida Descremada,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,869,695,772.6111,,Leche Fluida Entera,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,4449,2990,4060.8888,,Leche en Polvo Descremada,Llanquihue,Lacteos,,$/Bolsa 800 grs,
,07/2016,2016-07,4790,3590,4160.2222,,Leche en Polvo Entera,Llanquihue,Lacteos,,$/Bolsa 900 grs,
,07/2016,2016-07,1559,1340,1472.6944,,Mantequilla,Llanquihue,Lacteos,,$/pan de 250 gramos,
,07/2016,2016-07,1499,1019,1239.0666,,Margarina,Llanquihue,Lacteos,,$/pote 500 gramos,
,07/2016,2016-07,8518,8518,8518.0,,Queso Chanco,Llanquihue,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,6556,5196,5710.0,,Queso Gauda,Llanquihue,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,9327,5996,6771.8,,Queso Mantecoso,Llanquihue,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,189,159,170.9,,Yoghurt (vainilla ó frutilla),Llanquihue,Lacteos,,$/envase 125 gramos,
,07/2016,2016-07,899,599,778.7606,,Leche Fluida Descremada,Osorno,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,879,640,767.3239,,Leche Fluida Entera,Osorno,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,4990,2990,4088.6044,,Leche en Polvo Descremada,Osorno,Lacteos,,$/Bolsa 800 grs,
,07/2016,2016-07,5690,3290,4226.6614,,Leche en Polvo Entera,Osorno,Lacteos,,$/Bolsa 900 grs,
,07/2016,2016-07,1690,975,1465.9976,,Mantequilla,Osorno,Lacteos,,$/pan de 250 gramos,
,07/2016,2016-07,1690,799,1254.412,,Margarina,Osorno,Lacteos,,$/pote 500 gramos,
,07/2016,2016-07,10396,1879,7076.8705,,Queso Chanco,Osorno,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,8526,3960,5913.5696,,Queso Gauda,Osorno,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,13196,4672,6790.6281,,Queso Mantecoso,Osorno,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,195,105,165.9987,,Yoghurt (vainilla ó frutilla),Osorno,Lacteos,,$/envase 125 gramos,
,07/2016,2016-07,869,640,770.347,,Leche Fluida Descremada,Puerto Montt,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,869,550,761.6039,,Leche Fluida Entera,Puerto Montt,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,4549,2990,3993.6377,,Leche en Polvo Descremada,Puerto Montt,Lacteos,,$/Bolsa 800 grs,
,07/2016,2016-07,4799,3570,4143.4892,,Leche en Polvo Entera,Puerto Montt,Lacteos,,$/Bolsa 900 grs,
,07/2016,2016-07,1799,1140,1440.4979,,Mantequilla,Puerto Montt,Lacteos,,$/pan de 250 gramos,
,07/2016,2016-07,1549,799,1232.2661,,Margarina,Puerto Montt,Lacteos,,$/pote 500 gramos,
,07/2016,2016-07,9356,5160,6940.992,,Queso Chanco,Puerto Montt,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,7793,1499,5942.8566,,Queso Gauda,Puerto Montt,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,11896,5160,6901.7032,,Queso Mantecoso,Puerto Montt,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,195,105,161.5125,,Yoghurt (vainilla ó frutilla),Puerto Montt,Lacteos,,$/envase 125 gramos,
,07/2016,2016-07,935,650,776.5029,,Leche Fluida Descremada,Puerto Varas,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,855,650,758.1759,,Leche Fluida Entera,Puerto Varas,Lacteos,,$/Caja de 1 Litro,
,07/2016,2016-07,4490,3550,4127.2083,,Leche en Polvo Descremada,Puerto Varas,Lacteos,,$/Bolsa 800 grs,
,07/2016,2016-07,4990,3299,4379.4833,,Leche en Polvo Entera,Puerto Varas,Lacteos,,$/Bolsa 900 grs,
,07/2016,2016-07,1790,1099,1432.678,,Mantequilla,Puerto Varas,Lacteos,,$/pan de 250 gramos,
,07/2016,2016-07,1549,878,1222.6604,,Margarina,Puerto Varas,Lacteos,,$/pote 500 gramos,
,07/2016,2016-07,10796,5160,6938.9875,,Queso Chanco,Puerto Varas,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,8760,5080,5706.7916,,Queso Gauda,Puerto Varas,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,11896,4760,7610.5899,,Queso Mantecoso,Puerto Varas,Lacteos,,$/envase 1 kilo,
,07/2016,2016-07,205,110,164.379,,Yoghurt (vainilla ó frutilla),Puerto Varas,Lacteos,,$/envase 125 gramos,
,08/2016,2016-08,889,688,787.6279,,Leche Fluida Descremada,Frutillar,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,889,669,766.2375,,Leche Fluida Entera,Frutillar,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,4999,3390,4449.9166,,Leche en Polvo Descremada,Frutillar,Lacteos,,$/Bolsa 800 grs,
,08/2016,2016-08,5289,3650,4807.2708,,Leche en Polvo Entera,Frutillar,Lacteos,,$/Bolsa 900 grs,
,08/2016,2016-08,1599,1098,1478.9321,,Mantequilla,Frutillar,Lacteos,,$/pan de 250 gramos,
,08/2016,2016-08,1499,929,1256.6978,,Margarina,Frutillar,Lacteos,,$/pote 500 gramos,
,08/2016,2016-08,7998,4992,6975.0833,,Queso Chanco,Frutillar,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,7112,4160,5732.125,,Queso Gauda,Frutillar,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,15276,4760,7160.5401,,Queso Mantecoso,Frutillar,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,195,135,172.876,,Yoghurt (vainilla ó frutilla),Frutillar,Lacteos,,$/envase 125 gramos,
,08/2016,2016-08,889,699,802.3333,,Leche Fluida Descremada,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,889,669,773.175,,Leche Fluida Entera,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,4549,3390,4124.2083,,Leche en Polvo Descremada,Llanquihue,Lacteos,,$/Bolsa 800 grs,
,08/2016,2016-08,4790,3290,4492.1666,,Leche en Polvo Entera,Llanquihue,Lacteos,,$/Bolsa 900 grs,
,08/2016,2016-08,1599,1489,1532.05,,Mantequilla,Llanquihue,Lacteos,,$/pan de 250 gramos,
,08/2016,2016-08,1499,990,1259.3,,Margarina,Llanquihue,Lacteos,,$/pote 500 gramos,
,08/2016,2016-08,10127,5960,7652.875,,Queso Chanco,Llanquihue,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,7356,1519,5804.4,,Queso Gauda,Llanquihue,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,8316,5036,6411.5,,Queso Mantecoso,Llanquihue,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,189,159,174.375,,Yoghurt (vainilla ó frutilla),Llanquihue,Lacteos,,$/envase 125 gramos,
,08/2016,2016-08,899,599,784.9722,,Leche Fluida Descremada,Osorno,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,889,550,776.1313,,Leche Fluida Entera,Osorno,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,5599,3190,4127.3933,,Leche en Polvo Descremada,Osorno,Lacteos,,$/Bolsa 800 grs,
,08/2016,2016-08,5590,3290,4296.495,,Leche en Polvo Entera,Osorno,Lacteos,,$/Bolsa 900 grs,
,08/2016,2016-08,1719,975,1478.4745,,Mantequilla,Osorno,Lacteos,,$/pan de 250 gramos,
,08/2016,2016-08,1590,689,1218.9555,,Margarina,Osorno,Lacteos,,$/pote 500 gramos,
,08/2016,2016-08,10127,3780,7027.8303,,Queso Chanco,Osorno,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,7980,4396,6056.602,,Queso Gauda,Osorno,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,11896,3996,6927.298,,Queso Mantecoso,Osorno,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,195,105,166.3193,,Yoghurt (vainilla ó frutilla),Osorno,Lacteos,,$/envase 125 gramos,
,08/2016,2016-08,899,599,773.8875,,Leche Fluida Descremada,Puerto Montt,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,899,550,757.6942,,Leche Fluida Entera,Puerto Montt,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,5199,3350,4051.5191,,Leche en Polvo Descremada,Puerto Montt,Lacteos,,$/Bolsa 800 grs,
,08/2016,2016-08,5129,2490,4194.3828,,Leche en Polvo Entera,Puerto Montt,Lacteos,,$/Bolsa 900 grs,
,08/2016,2016-08,1689,1160,1453.5603,,Mantequilla,Puerto Montt,Lacteos,,$/pan de 250 gramos,
,08/2016,2016-08,1590,799,1252.3713,,Margarina,Puerto Montt,Lacteos,,$/pote 500 gramos,
,08/2016,2016-08,10796,5160,7213.6536,,Queso Chanco,Puerto Montt,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,9560,4760,6349.2345,,Queso Gauda,Puerto Montt,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,11896,4760,7469.3691,,Queso Mantecoso,Puerto Montt,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,195,99,161.3152,,Yoghurt (vainilla ó frutilla),Puerto Montt,Lacteos,,$/envase 125 gramos,
,08/2016,2016-08,890,650,783.7904,,Leche Fluida Descremada,Puerto Varas,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,890,650,773.463,,Leche Fluida Entera,Puerto Varas,Lacteos,,$/Caja de 1 Litro,
,08/2016,2016-08,4499,3350,4135.8571,,Leche en Polvo Descremada,Puerto Varas,Lacteos,,$/Bolsa 800 grs,
,08/2016,2016-08,4990,3489,4302.4457,,Leche en Polvo Entera,Puerto Varas,Lacteos,,$/Bolsa 900 grs,
,08/2016,2016-08,1649,1099,1426.3533,,Mantequilla,Puerto Varas,Lacteos,,$/pan de 250 gramos,
,08/2016,2016-08,1549,669,1227.3357,,Margarina,Puerto Varas,Lacteos,,$/pote 500 gramos,
,08/2016,2016-08,9196,4360,7000.638,,Queso Chanco,Puerto Varas,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,7698,3996,5753.4833,,Queso Gauda,Puerto Varas,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,11896,4360,7351.047,,Queso Mantecoso,Puerto Varas,Lacteos,,$/envase 1 kilo,
,08/2016,2016-08,205,115,163.2707,,Yoghurt (vainilla ó frutilla),Puerto Varas,Lacteos,,$/envase 125 gramos,
,09/2016,2016-09,869,659,778.6944,,Leche Fluida Descremada,Frutillar,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,869,659,763.5476,,Leche Fluida Entera,Frutillar,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,4999,4099,4520.1111,,Leche en Polvo Descremada,Frutillar,Lacteos,,$/Bolsa 800 grs,
,09/2016,2016-09,5289,3290,4436.3833,,Leche en Polvo Entera,Frutillar,Lacteos,,$/Bolsa 900 grs,
,09/2016,2016-09,1595,1098,1430.9939,,Mantequilla,Frutillar,Lacteos,,$/pan de 250 gramos,
,09/2016,2016-09,1490,968,1260.7619,,Margarina,Frutillar,Lacteos,,$/pote 500 gramos,
,09/2016,2016-09,7996,5196,6769.3333,,Queso Chanco,Frutillar,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,10127,4160,6193.1269,,Queso Gauda,Frutillar,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,9327,4360,7238.2698,,Queso Mantecoso,Frutillar,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,195,135,171.3332,,Yoghurt (vainilla ó frutilla),Frutillar,Lacteos,,$/envase 125 gramos,
,09/2016,2016-09,869,659,734.5666,,Leche Fluida Descremada,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,889,659,724.5555,,Leche Fluida Entera,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,4549,3999,4199.0,,Leche en Polvo Descremada,Llanquihue,Lacteos,,$/Bolsa 800 grs,
,09/2016,2016-09,4790,3290,3990.0,,Leche en Polvo Entera,Llanquihue,Lacteos,,$/Bolsa 900 grs,
,09/2016,2016-09,1575,1299,1453.0,,Mantequilla,Llanquihue,Lacteos,,$/pan de 250 gramos,
,09/2016,2016-09,1490,1019,1260.5,,Margarina,Llanquihue,Lacteos,,$/pote 500 gramos,
,09/2016,2016-09,10127,7196,7684.5,,Queso Chanco,Llanquihue,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,6476,5196,5671.0,,Queso Gauda,Llanquihue,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,9327,5716,7059.0,,Queso Mantecoso,Llanquihue,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,195,159,176.0333,,Yoghurt (vainilla ó frutilla),Llanquihue,Lacteos,,$/envase 125 gramos,
,09/2016,2016-09,899,620,756.8088,,Leche Fluida Descremada,Osorno,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,899,620,747.3841,,Leche Fluida Entera,Osorno,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,5599,3310,4084.5161,,Leche en Polvo Descremada,Osorno,Lacteos,,$/Bolsa 800 grs,
,09/2016,2016-09,5690,3189,4248.8945,,Leche en Polvo Entera,Osorno,Lacteos,,$/Bolsa 900 grs,
,09/2016,2016-09,1690,975,1454.0164,,Mantequilla,Osorno,Lacteos,,$/pan de 250 gramos,
,09/2016,2016-09,1549,689,1221.6115,,Margarina,Osorno,Lacteos,,$/pote 500 gramos,
,09/2016,2016-09,10796,5160,7095.0923,,Queso Chanco,Osorno,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,8660,3996,6222.4171,,Queso Gauda,Osorno,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,13196,3996,7252.6252,,Queso Mantecoso,Osorno,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,195,105,165.5292,,Yoghurt (vainilla ó frutilla),Osorno,Lacteos,,$/envase 125 gramos,
,09/2016,2016-09,899,620,748.7153,,Leche Fluida Descremada,Puerto Montt,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,899,550,735.2188,,Leche Fluida Entera,Puerto Montt,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,4599,3310,4051.4055,,Leche en Polvo Descremada,Puerto Montt,Lacteos,,$/Bolsa 800 grs,
,09/2016,2016-09,4799,3189,4126.2596,,Leche en Polvo Entera,Puerto Montt,Lacteos,,$/Bolsa 900 grs,
,09/2016,2016-09,1689,1160,1446.074,,Mantequilla,Puerto Montt,Lacteos,,$/pan de 250 gramos,
,09/2016,2016-09,1549,799,1249.2792,,Margarina,Puerto Montt,Lacteos,,$/pote 500 gramos,
,09/2016,2016-09,10370,5160,7156.3114,,Queso Chanco,Puerto Montt,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,11596,2691,6369.049,,Queso Gauda,Puerto Montt,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,12598,3996,7544.8335,,Queso Mantecoso,Puerto Montt,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,195,105,163.5651,,Yoghurt (vainilla ó frutilla),Puerto Montt,Lacteos,,$/envase 125 gramos,
,09/2016,2016-09,890,630,763.1999,,Leche Fluida Descremada,Puerto Varas,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,890,630,755.0384,,Leche Fluida Entera,Puerto Varas,Lacteos,,$/Caja de 1 Litro,
,09/2016,2016-09,4499,3350,4050.6368,,Leche en Polvo Descremada,Puerto Varas,Lacteos,,$/Bolsa 800 grs,
,09/2016,2016-09,5080,3489,4244.6696,,Leche en Polvo Entera,Puerto Varas,Lacteos,,$/Bolsa 900 grs,
,09/2016,2016-09,1649,1190,1440.7711,,Mantequilla,Puerto Varas,Lacteos,,$/pan de 250 gramos,
,09/2016,2016-09,1549,699,1204.8543,,Margarina,Puerto Varas,Lacteos,,$/pote 500 gramos,
,09/2016,2016-09,10796,4360,7625.3958,,Queso Chanco,Puerto Varas,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,9080,4596,5988.5958,,Queso Gauda,Puerto Varas,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,11160,5580,7772.7083,,Queso Mantecoso,Puerto Varas,Lacteos,,$/envase 1 kilo,
,09/2016,2016-09,205,115,163.7189,,Yoghurt (vainilla ó frutilla),Puerto Varas,Lacteos,,$/envase 125 gramos,
,10/2016,2016-10,889,629,792.2965,,Leche Fluida Descremada,Frutillar,Lacteos,,$/Caja de 1 Litro,
,10/2016,2016-10,875,629,768.7499,,Leche Fluida Entera,Frutillar,Lacteos,,$/Caja de 1 Litro,
,10/2016,2016-10,4999,3310,4468.55,,Leche en Polvo Descremada,Frutillar,Lacteos,,$/Bolsa 800 grs,
,10/2016,2016-10,5399,3590,4688.9125,,Leche en Polvo Entera,Frutillar,Lacteos,,$/Bolsa 900 grs,
,10/2016,2016-10,1659,1269,1505.539,,Mantequilla,Frutillar,Lacteos,,$/pan de 250 gramos,
,10/2016,2016-10,1590,968,1327.2222,,Margarina,Frutillar,Lacteos,,$/pote 500 gramos,
,10/2016,2016-10,10127,4160,7702.8333,,Queso Chanco,Frutillar,Lacteos,,$/envase 1 kilo,
,10/2016,2016-10,8393,4360,6298.2875,,Queso Gauda,Frutillar,Lacteos,,$/envase 1 kilo,
,10/2016,2016-10,10476,4796,6954.9309,,Queso Mantecoso,Frutillar,Lacteos,,$/envase 1 kilo,
,10/2016,2016-10,199,135,171.2272,,Yoghurt (vainilla ó frutilla),Frutillar,Lacteos,,$/envase 125 gramos,
,10/2016,2016-10,875,639,758.175,,Leche Fluida Descremada,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,10/2016,2016-10,875,639,763.05,,Leche Fluida Entera,Llanquihue,Lacteos,,$/Caja de 1 Litro,
,10/2016,2016-10,4549,3999,4181.5,,Leche en Polvo Descremada,Llanquihue,Lacteos,,$/Bolsa 800 grs,
,10/2016,2016-10,4790,3290,4082.7083,,Leche en Polvo Entera,Llanquihue,Lacteos,,$/Bolsa 900 grs,
,10/2016,2016-10,1639,1399,1521.475,,Mantequilla,Llanquihue,Lacteos,,$/pan de 250 gramos,
,10/2016,2016-10,1590,649,1246.1625,,Margarina,Llanquihue,Lacteos,,$/pote 500 gramos,
,10/2016,2016-10,10127,8118,8759.25,,Queso Chanco,Llanquihue,Lacteos,,$/envase 1 kilo,
,10/2016,2016-10,8660,5160,6159.4999,,Queso Gauda,Llanquihue,Lacteos,,$/envase 1 kilo,
,10/2016,2016-10,8669,5160,6408.1666,,Queso Mantecoso,Llanquihue,Lacteos,,$/envase 1 kilo,
,10/2016,2016-10,195,159,171.6,,Yoghurt (vainilla ó frutilla),Llanquihue,Lacteos,,$/envase 125 gramos,
,10/2016,2016-10,899,600,757.9513,,Leche Fluida Descremada,Osorno,Lacteos,,$/Caja de 1 Litro,
,10/2016,2016-10,899,550,742.6808,,Leche Fluida Entera,Osorno,Lacteos,,$/Caja de 1 Litro,
,10/2016,2016-10,5599,3310,4038.4738,,Leche en Polvo Descremada,Osorno,Lacteos,,$/Bolsa 800 grs,
,10/2016,2016-10,5690,2969,4178.6605,,Leche en Polvo Entera,Osorno,Lacteos,,$/Bolsa 900 grs,
